<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2015.05.25,00:00,782.190,789.100,776.810,787.990,598,0,0
2015.05.26,00:00,786.920,788.070,779.160,780.160,2780,0,0
2015.05.27,00:00,780.180,787.300,778.090,785.820,1967,0,0
2015.05.28,00:00,784.410,788.640,780.380,785.300,1897,0,0
2015.05.29,00:00,783.820,786.530,775.320,776.480,2975,0,0
2015.06.01,00:00,776.160,778.890,771.280,772.900,2753,0,0
2015.06.02,00:00,771.650,776.280,764.240,767.580,2742,0,0
2015.06.03,00:00,767.470,768.800,751.710,757.480,2404,0,0
2015.06.04,00:00,757.510,760.300,753.230,754.550,3085,0,0
2015.06.05,00:00,754.820,757.220,747.000,752.030,2350,0,0
2015.06.08,00:00,751.590,754.270,742.110,744.420,2251,0,0
2015.06.09,00:00,743.480,751.630,739.380,739.860,2846,0,0
2015.06.10,00:00,741.190,749.010,739.220,744.230,2306,0,0
2015.06.11,00:00,743.330,747.890,738.270,744.030,2836,0,0
2015.06.12,00:00,744.510,746.990,735.940,736.820,2496,0,0
2015.06.15,00:00,737.150,740.190,732.950,734.340,2681,0,0
2015.06.16,00:00,734.180,741.420,731.830,732.730,1906,0,0
2015.06.17,00:00,731.610,733.640,717.650,723.630,2223,0,0
2015.06.18,00:00,723.010,727.160,717.240,720.700,2957,0,0
2015.06.19,00:00,719.230,720.700,705.980,706.160,2037,0,0
2015.06.22,00:00,706.810,709.060,691.140,695.810,2575,0,0
2015.06.23,00:00,695.990,704.400,692.830,696.850,1709,0,0
2015.06.24,00:00,695.040,703.530,693.980,695.340,1889,0,0
2015.06.25,00:00,694.370,699.050,670.240,678.910,2710,0,0
2015.06.26,00:00,677.670,681.050,669.540,678.810,2457,0,0
2015.06.29,00:00,679.940,681.560,665.750,666.690,2918,0,0
2015.06.30,00:00,666.800,675.280,664.110,674.250,2843,0,0
2015.07.01,00:00,673.850,702.810,673.850,696.040,3155,0,0
2015.07.02,00:00,697.250,703.270,692.590,693.150,2523,0,0
2015.07.03,00:00,692.350,696.260,677.970,685.300,1403,0,0
2015.07.06,00:00,685.630,685.910,666.120,681.860,3545,0,0
2015.07.07,00:00,681.500,684.370,641.710,649.720,4703,0,0
2015.07.08,00:00,650.740,656.190,630.180,654.710,4932,0,0
2015.07.09,00:00,653.730,664.830,636.400,638.540,3856,0,0
2015.07.10,00:00,638.280,655.840,636.290,651.950,3364,0,0
2015.07.13,00:00,651.910,668.280,641.590,660.100,3801,0,0
2015.07.14,00:00,659.930,666.030,651.150,651.950,2728,0,0
2015.07.15,00:00,652.680,660.040,637.870,642.160,3037,0,0
2015.07.16,00:00,641.300,648.430,625.740,631.290,3282,0,0
2015.07.17,00:00,630.970,631.560,614.720,615.100,2785,0,0
2015.07.20,00:00,616.620,619.190,595.080,606.150,4205,0,0
2015.07.21,00:00,605.640,631.030,601.180,626.480,4016,0,0
2015.07.22,00:00,627.300,630.660,613.210,627.160,3760,0,0
2015.07.23,00:00,627.610,640.620,614.110,618.010,3727,0,0
2015.07.24,00:00,618.270,628.490,610.930,624.710,4079,0,0
2015.07.27,00:00,624.260,631.950,612.170,613.000,3494,0,0
2015.07.28,00:00,613.270,623.630,612.120,620.900,2406,0,0
2015.07.29,00:00,620.440,627.650,613.670,621.260,3301,0,0
2015.07.30,00:00,620.690,625.480,617.150,620.760,3318,0,0
2015.07.31,00:00,620.750,621.850,607.750,611.640,3604,0,0
2015.08.03,00:00,612.380,627.500,593.880,598.220,3665,0,0
2015.08.04,00:00,596.580,603.060,588.030,598.380,4095,0,0
2015.08.05,00:00,597.050,600.750,592.200,593.490,2942,0,0
2015.08.06,00:00,592.600,602.850,592.600,599.150,2643,0,0
2015.08.07,00:00,597.990,608.450,597.250,599.340,4237,0,0
2015.08.10,00:00,599.080,616.850,595.400,610.550,3685,0,0
2015.08.11,00:00,609.530,622.200,599.710,600.980,4749,0,0
2015.08.12,00:00,600.590,627.430,596.630,624.900,3598,0,0
2015.08.13,00:00,624.140,626.360,613.380,615.560,2795,0,0
2015.08.14,00:00,613.830,624.470,611.570,617.700,2056,0,0
2015.08.17,00:00,615.330,620.640,610.660,614.240,2517,0,0
2015.08.18,00:00,613.930,614.400,590.510,597.010,3549,0,0
2015.08.19,00:00,597.190,613.290,590.320,613.100,3507,0,0
2015.08.20,00:00,612.760,624.680,609.690,624.010,3045,0,0
2015.08.21,00:00,624.410,625.110,599.370,601.820,3229,0,0
2015.08.24,00:00,601.760,603.310,563.360,573.230,4462,0,0
2015.08.25,00:00,574.860,575.340,526.590,536.620,4427,0,0
2015.08.26,00:00,537.660,547.630,521.060,531.420,3320,0,0
2015.08.27,00:00,532.830,568.760,530.390,561.930,3492,0,0
2015.08.28,00:00,562.880,591.610,560.010,587.480,3705,0,0
2015.08.31,00:00,585.790,605.350,579.520,599.700,3563,0,0
2015.09.01,00:00,598.880,598.900,568.360,570.930,5390,0,0
2015.09.02,00:00,570.230,587.280,567.560,583.770,3640,0,0
2015.09.03,00:00,583.380,591.910,572.140,573.790,4503,0,0
2015.09.04,00:00,573.300,583.160,571.410,572.830,4921,0,0
2015.09.07,00:00,574.680,582.990,571.740,581.610,3814,0,0
2015.09.08,00:00,580.100,598.230,577.800,588.310,3572,0,0
2015.09.09,00:00,588.230,594.960,575.480,576.160,6840,0,0
2015.09.10,00:00,577.010,593.490,574.080,589.690,5390,0,0
2015.09.11,00:00,589.420,596.280,577.060,594.700,4369,0,0
2015.09.14,00:00,593.220,598.310,582.690,586.970,10026,0,0
2015.09.15,00:00,586.000,603.160,579.840,602.230,8973,0,0
2015.09.16,00:00,599.900,612.810,592.400,610.650,8886,0,0
2015.09.17,00:00,608.300,617.380,594.840,609.170,11549,0,0
2015.09.18,00:00,608.300,612.400,602.100,606.190,10643,0,0
2015.09.21,00:00,604.170,618.910,601.410,615.770,9633,0,0
2015.09.22,00:00,613.700,615.750,593.870,609.120,9628,0,0
2015.09.23,00:00,605.700,651.190,604.900,649.010,10964,0,0
2015.09.24,00:00,647.300,663.270,637.600,655.280,8809,0,0
2015.09.25,00:00,654.600,677.400,648.100,663.710,10404,0,0
2015.09.28,00:00,662.530,669.250,644.800,648.400,8603,0,0
2015.09.29,00:00,648.000,659.070,638.100,656.700,6644,0,0
2015.09.30,00:00,655.900,669.000,647.660,652.320,5418,0,0
2015.10.01,00:00,651.700,680.620,650.120,676.100,4224,0,0
2015.10.02,00:00,675.440,700.410,674.110,699.300,3229,0,0
2015.10.05,00:00,698.390,712.310,683.850,692.340,4382,0,0
2015.10.06,00:00,691.110,713.730,684.960,706.600,4854,0,0
2015.10.07,00:00,704.890,712.540,690.260,696.080,3317,0,0
2015.10.08,00:00,696.660,708.410,686.180,701.150,5671,0,0
2015.10.09,00:00,700.450,723.870,699.010,710.390,5289,0,0
2015.10.12,00:00,707.370,716.450,691.050,693.380,5032,0,0
2015.10.13,00:00,692.930,697.970,680.220,681.380,5166,0,0
2015.10.14,00:00,680.740,703.580,680.480,699.450,5310,0,0
2015.10.15,00:00,699.390,706.940,694.440,704.200,4401,0,0
2015.10.16,00:00,703.220,703.950,692.190,695.720,6440,0,0
2015.10.19,00:00,696.670,696.900,676.630,683.870,4835,0,0
2015.10.20,00:00,683.830,698.830,680.720,693.330,4763,0,0
2015.10.21,00:00,692.450,695.200,671.880,675.910,5080,0,0
2015.10.22,00:00,674.120,685.800,666.950,685.550,3049,0,0
2015.10.23,00:00,685.350,702.230,684.350,693.450,3278,0,0
2015.10.26,00:00,690.550,693.380,677.770,682.480,3811,0,0
2015.10.27,00:00,681.960,683.610,674.760,676.340,2042,0,0
2015.10.28,00:00,676.810,691.780,670.490,680.790,4991,0,0
2015.10.29,00:00,677.940,681.670,666.780,669.990,3446,0,0
2015.10.30,00:00,670.980,688.680,669.200,675.510,4087,0,0
2015.11.02,00:00,673.880,674.500,645.120,648.020,3641,0,0
2015.11.03,00:00,647.430,653.610,639.190,643.370,3750,0,0
2015.11.04,00:00,641.080,650.560,620.600,628.160,3441,0,0
2015.11.05,00:00,627.160,630.250,602.310,605.700,3426,0,0
2015.11.06,00:00,604.800,623.650,597.150,620.730,4171,0,0
2015.11.09,00:00,618.500,619.830,593.890,597.530,2954,0,0
2015.11.10,00:00,598.760,614.580,594.500,594.500,2235,0,0
2015.11.11,00:00,595.660,601.760,572.880,574.570,2550,0,0
2015.11.12,00:00,575.010,581.910,556.660,559.710,2822,0,0
2015.11.13,00:00,560.050,563.040,531.940,536.900,4573,0,0
2015.11.16,00:00,541.160,552.520,538.150,549.610,2944,0,0
2015.11.17,00:00,548.730,557.720,535.500,542.890,3458,0,0
2015.11.18,00:00,542.440,550.130,526.700,535.560,2215,0,0
2015.11.19,00:00,535.700,548.940,525.720,537.670,3762,0,0
2015.11.20,00:00,540.260,561.860,538.740,561.210,2751,0,0
2015.11.23,00:00,561.380,562.400,536.370,539.600,2895,0,0
2015.11.24,00:00,542.240,543.740,533.020,537.170,3152,0,0
2015.11.25,00:00,537.430,560.830,527.590,555.560,3816,0,0
2015.11.26,00:00,554.110,568.570,549.510,555.530,3108,0,0
2015.11.27,00:00,556.390,560.660,546.180,550.370,3835,0,0
2015.11.30,00:00,548.330,550.480,538.930,543.720,3279,0,0
2015.12.01,00:00,540.830,554.010,537.260,539.300,4403,0,0
2015.12.02,00:00,539.200,542.760,522.750,524.900,4295,0,0
2015.12.03,00:00,524.100,538.430,523.640,537.240,3346,0,0
2015.12.04,00:00,536.610,573.020,535.620,566.160,4865,0,0
2015.12.07,00:00,567.560,569.290,545.830,553.040,2806,0,0
2015.12.08,00:00,552.400,560.450,545.770,547.740,2386,0,0
2015.12.09,00:00,547.170,555.530,543.770,550.220,2731,0,0
2015.12.10,00:00,548.990,556.560,540.150,540.150,2930,0,0
2015.12.11,00:00,541.190,548.550,539.450,540.420,2921,0,0
2015.12.14,00:00,541.720,550.610,541.270,546.660,2728,0,0
2015.12.15,00:00,545.700,568.230,544.890,566.760,2664,0,0
2015.12.16,00:00,565.370,573.140,561.180,570.710,2601,0,0
2015.12.17,00:00,568.990,569.270,550.840,555.580,2556,0,0
2015.12.18,00:00,555.450,562.430,544.660,557.360,2110,0,0
2015.12.21,00:00,558.080,560.290,549.510,551.040,1862,0,0
2015.12.22,00:00,550.140,558.150,548.160,554.860,1422,0,0
2015.12.23,00:00,555.280,559.750,548.550,551.820,1570,0,0
2015.12.24,00:00,551.600,559.570,550.100,558.380,1204,0,0
2015.12.28,00:00,558.390,563.540,548.620,549.840,1670,0,0
2015.12.29,00:00,549.730,558.270,548.920,557.140,1661,0,0
2015.12.30,00:00,556.050,561.800,540.370,543.820,1850,0,0
2015.12.31,00:00,543.510,561.880,542.260,561.610,1640,0,0
2016.01.04,00:00,554.740,558.310,537.040,538.660,3434,0,0
2016.01.05,00:00,538.830,547.840,533.260,533.500,3043,0,0
2016.01.06,00:00,534.310,537.320,502.700,507.760,3173,0,0
2016.01.07,00:00,507.840,510.160,483.930,493.480,3840,0,0
2016.01.08,00:00,493.240,504.540,487.980,493.570,2660,0,0
2016.01.11,00:00,494.040,495.430,472.630,478.030,2366,0,0
2016.01.12,00:00,479.150,480.920,451.330,469.240,3287,0,0
2016.01.13,00:00,467.730,497.830,464.220,485.330,3481,0,0
2016.01.14,00:00,484.490,493.960,478.980,492.810,2940,0,0
2016.01.15,00:00,491.380,497.220,482.670,494.080,2539,0,0
2016.01.18,00:00,491.710,496.640,487.620,494.940,1622,0,0
2016.01.19,00:00,493.040,505.030,490.080,494.230,2482,0,0
2016.01.20,00:00,493.850,495.120,482.910,494.940,2802,0,0
2016.01.21,00:00,493.110,500.830,491.480,496.840,2925,0,0
2016.01.22,00:00,497.450,508.470,495.490,495.490,2811,0,0
2016.01.25,00:00,497.730,501.800,487.400,488.360,3152,0,0
2016.01.26,00:00,487.650,501.160,486.330,493.090,2657,0,0
2016.01.27,00:00,493.480,503.040,491.720,499.180,2711,0,0
2016.01.28,00:00,499.770,505.170,489.620,491.560,2919,0,0
2016.01.29,00:00,490.000,502.390,490.000,498.180,3224,0,0
2016.02.01,00:00,496.980,505.770,494.490,503.280,2551,0,0
2016.02.02,00:00,502.070,503.960,489.430,490.810,2076,0,0
2016.02.03,00:00,491.240,514.840,488.150,508.930,2570,0,0
2016.02.04,00:00,508.660,516.260,504.970,512.240,1892,0,0
2016.02.05,00:00,513.050,517.560,496.710,502.270,2629,0,0
2016.02.08,00:00,502.240,518.000,493.050,513.930,2154,0,0
2016.02.09,00:00,513.620,517.710,508.810,514.040,1839,0,0
2016.02.10,00:00,516.460,523.860,506.550,521.660,2380,0,0
2016.02.11,00:00,520.280,530.000,518.990,521.630,2763,0,0
2016.02.12,00:00,523.390,529.940,519.190,522.550,1876,0,0
2016.02.15,00:00,521.870,522.780,508.910,512.390,1556,0,0
2016.02.16,00:00,511.480,512.660,505.000,506.710,1736,0,0
2016.02.17,00:00,505.840,515.060,505.840,513.080,1920,0,0
2016.02.18,00:00,512.640,516.910,495.800,502.250,1844,0,0
2016.02.19,00:00,502.300,504.160,494.870,498.280,1526,0,0
2016.02.22,00:00,499.940,502.070,494.160,494.580,1490,0,0
2016.02.23,00:00,495.440,501.170,492.860,499.670,1536,0,0
2016.02.24,00:00,498.040,499.800,483.470,486.520,2354,0,0
2016.02.25,00:00,485.400,493.310,479.520,483.460,1670,0,0
2016.02.26,00:00,484.260,493.520,479.150,482.840,2536,0,0
2016.02.29,00:00,486.180,498.210,481.630,492.490,2023,0,0
2016.03.01,00:00,491.440,522.290,490.310,515.440,2594,0,0
2016.03.02,00:00,514.380,521.280,508.750,516.450,2329,0,0
2016.03.03,00:00,516.090,543.320,511.810,539.800,3597,0,0
2016.03.04,00:00,539.950,562.910,534.160,555.130,3346,0,0
2016.03.07,00:00,557.270,578.380,552.090,578.160,2864,0,0
2016.03.08,00:00,577.310,580.330,556.890,557.310,2828,0,0
2016.03.09,00:00,558.190,570.220,548.140,565.200,2800,0,0
2016.03.10,00:00,563.570,574.480,557.500,570.810,3068,0,0
2016.03.11,00:00,569.420,585.010,568.310,573.710,2678,0,0
2016.03.14,00:00,576.060,576.530,564.120,568.110,2981,0,0
2016.03.15,00:00,568.880,570.370,558.030,567.210,2289,0,0
2016.03.16,00:00,566.520,583.560,562.970,580.580,2890,0,0
2016.03.17,00:00,580.300,597.700,577.160,591.770,2893,0,0
2016.03.18,00:00,592.860,596.240,583.870,588.620,2181,0,0
2016.03.21,00:00,590.010,602.320,583.790,600.890,2287,0,0
2016.03.22,00:00,600.890,606.490,597.440,603.710,2228,0,0
2016.03.23,00:00,604.400,605.410,579.020,579.600,2798,0,0
2016.03.24,00:00,580.660,584.560,569.820,573.240,2279,0,0
2016.03.28,00:00,573.570,584.310,565.000,568.450,1809,0,0
2016.03.29,00:00,567.960,578.230,555.070,576.200,2537,0,0
2016.03.30,00:00,575.130,578.830,562.670,563.440,2824,0,0
2016.03.31,00:00,564.130,575.220,561.690,563.640,2989,0,0
2016.04.01,00:00,564.420,574.160,556.510,565.550,3683,0,0
2016.04.04,00:00,563.450,563.780,549.070,549.850,2491,0,0
2016.04.05,00:00,550.090,559.900,540.470,544.920,3259,0,0
2016.04.06,00:00,545.380,555.430,536.410,540.680,3371,0,0
2016.04.07,00:00,541.730,544.020,532.850,535.800,2998,0,0
2016.04.08,00:00,535.740,543.210,534.340,540.770,2781,0,0
2016.04.11,00:00,541.830,553.380,539.790,546.280,2896,0,0
2016.04.12,00:00,546.610,555.020,541.270,545.700,2690,0,0
2016.04.13,00:00,546.160,551.050,537.550,544.690,2916,0,0
2016.04.14,00:00,543.710,565.040,535.010,560.570,3545,0,0
2016.04.15,00:00,562.380,570.180,558.160,570.180,2120,0,0
2016.04.18,00:00,568.370,569.350,560.430,564.710,2271,0,0
2016.04.19,00:00,565.250,585.580,562.320,582.090,2970,0,0
2016.04.20,00:00,582.180,598.630,580.070,593.980,2849,0,0
2016.04.21,00:00,594.200,616.400,590.350,605.120,3471,0,0
2016.04.22,00:00,604.650,618.610,600.910,602.480,3384,0,0
2016.04.25,00:00,599.940,607.980,594.250,603.160,3198,0,0
2016.04.26,00:00,603.410,609.330,592.820,603.520,2876,0,0
2016.04.27,00:00,602.720,613.900,598.980,609.880,3222,0,0
2016.04.28,00:00,609.460,626.150,607.170,622.550,3237,0,0
2016.04.29,00:00,621.400,635.320,620.870,622.290,3721,0,0
2016.05.02,00:00,623.930,630.410,616.400,620.310,2658,0,0
2016.05.03,00:00,619.390,624.990,598.630,605.950,2723,0,0
2016.05.04,00:00,605.240,607.530,591.830,596.820,2283,0,0
2016.05.05,00:00,596.400,608.630,594.900,597.730,2322,0,0
2016.05.06,00:00,597.770,607.660,595.090,605.790,2373,0,0
2016.05.09,00:00,602.990,605.220,575.220,582.130,2819,0,0
2016.05.10,00:00,581.810,595.670,578.070,593.940,2660,0,0
2016.05.11,00:00,594.100,610.420,591.410,606.150,2371,0,0
2016.05.12,00:00,606.960,611.560,591.660,592.630,2885,0,0
2016.05.13,00:00,591.330,600.580,587.440,591.630,2701,0,0
2016.05.16,00:00,589.890,596.920,587.790,589.930,2681,0,0
2016.05.17,00:00,589.760,594.760,581.030,584.340,2393,0,0
2016.05.18,00:00,582.960,584.600,572.010,573.420,3353,0,0
2016.05.19,00:00,572.290,577.230,556.170,558.390,3538,0,0
2016.05.20,00:00,557.510,566.930,556.510,559.770,2819,0,0
2016.05.23,00:00,559.870,560.510,546.920,548.800,2513,0,0
2016.05.24,00:00,549.800,550.230,530.300,531.460,1979,0,0
2016.05.25,00:00,531.340,538.410,522.570,532.220,2416,0,0
2016.05.26,00:00,531.650,545.720,529.760,542.260,2805,0,0
2016.05.27,00:00,542.490,551.430,531.930,536.980,2592,0,0
2016.05.30,00:00,534.710,541.470,530.580,540.620,1266,0,0
2016.05.31,00:00,540.750,548.600,536.800,545.890,2626,0,0
2016.06.01,00:00,545.490,549.580,541.180,544.230,2266,0,0
2016.06.02,00:00,543.030,548.320,530.630,532.500,2066,0,0
2016.06.03,00:00,530.730,557.980,530.280,553.410,2766,0,0
2016.06.06,00:00,551.510,558.330,550.470,556.710,2006,0,0
2016.06.07,00:00,556.270,559.100,543.670,553.770,2212,0,0
2016.06.08,00:00,553.220,569.750,551.250,560.690,2995,0,0
2016.06.09,00:00,560.650,565.210,552.050,558.700,3852,0,0
2016.06.10,00:00,559.660,559.830,552.600,553.280,607,0,0
2016.10.12,00:00,650.540,652.520,645.230,646.010,2588,0,0
2016.10.13,00:00,646.770,648.290,635.830,637.200,11508,0,0
2016.10.14,00:00,637.670,649.300,631.140,645.130,9868,0,0
2016.10.17,00:00,644.020,654.290,634.240,638.240,9008,0,0
2016.10.18,00:00,636.820,647.320,635.890,635.890,9736,0,0
2016.10.19,00:00,636.070,644.790,634.200,635.070,6241,0,0
2016.10.20,00:00,634.890,640.220,625.690,630.250,10101,0,0
2016.10.21,00:00,629.620,631.300,614.600,622.500,8396,0,0
2016.10.24,00:00,618.720,633.330,615.870,632.340,9191,0,0
2016.10.25,00:00,632.700,642.760,631.870,631.990,11252,0,0
2016.10.26,00:00,632.120,639.080,617.770,620.030,11722,0,0
2016.10.27,00:00,619.970,625.920,610.490,611.170,12140,0,0
2016.10.28,00:00,610.270,622.930,610.220,618.920,12155,0,0
2016.10.31,00:00,621.070,623.190,610.570,618.790,10835,0,0
2016.11.01,00:00,619.170,635.840,618.450,631.410,10621,0,0
2016.11.02,00:00,630.270,635.890,627.080,627.080,11526,0,0
2016.11.03,00:00,626.320,631.990,616.480,617.490,10901,0,0
2016.11.04,00:00,616.390,634.650,616.180,625.830,10973,0,0
2016.11.07,00:00,619.820,648.600,619.820,648.590,9083,0,0
2016.11.10,00:00,677.820,699.000,673.120,689.120,13621,0,0
2016.11.11,00:00,689.270,697.520,669.780,675.470,13077,0,0
2016.11.14,00:00,673.770,700.130,668.380,696.690,14469,0,0
2016.11.15,00:00,695.720,708.860,690.280,706.820,12416,0,0
2016.11.16,00:00,705.820,720.900,692.530,716.520,9764,0,0
2016.11.17,00:00,716.420,734.990,712.750,727.000,8673,0,0
2016.11.18,00:00,726.070,729.240,703.330,723.940,12247,0,0
2016.11.21,00:00,725.120,732.950,721.720,728.560,11420,0,0
2016.11.22,00:00,727.370,749.100,726.350,741.070,11508,0,0
2016.11.23,00:00,741.220,744.890,724.330,733.470,10210,0,0
2016.11.24,00:00,733.070,740.600,729.570,731.480,3650,0,0
2016.11.25,00:00,732.620,744.690,724.990,744.440,5298,0,0
2016.11.28,00:00,742.310,760.790,742.310,754.910,7092,0,0
2016.11.29,00:00,756.600,766.540,754.080,761.670,11680,0,0
2016.11.30,00:00,761.070,774.550,761.070,769.510,11284,0,0
2016.12.01,00:00,769.120,774.670,745.580,751.760,12326,0,0
2016.12.02,00:00,750.820,757.030,736.680,742.740,9570,0,0
2016.12.05,00:00,742.150,751.630,726.550,744.590,9802,0,0
2016.12.06,00:00,744.120,754.250,732.230,736.870,8640,0,0
2016.12.07,00:00,736.120,738.950,727.680,732.250,7638,0,0
2016.12.08,00:00,731.830,745.200,715.740,737.170,10862,0,0
2016.12.09,00:00,736.630,748.430,728.290,730.430,7926,0,0
2016.12.12,00:00,733.180,737.080,721.480,721.480,6840,0,0
2016.12.13,00:00,721.020,734.370,721.020,728.930,7541,0,0
2016.12.14,00:00,728.130,733.950,720.730,720.770,9026,0,0
2016.12.15,00:00,720.950,729.300,696.950,700.830,9485,0,0
2016.12.16,00:00,700.780,704.190,680.080,694.680,11251,0,0
2016.12.19,00:00,692.640,696.180,675.520,677.280,9521,0,0
2016.12.20,00:00,676.270,679.850,663.240,665.170,8120,0,0
2016.12.21,00:00,665.370,667.880,655.770,657.330,5747,0,0
2016.12.22,00:00,656.530,662.860,651.980,654.250,6566,0,0
2016.12.23,00:00,653.720,659.820,653.620,657.780,5740,0,0
2016.12.27,00:00,656.670,677.510,656.670,670.380,5058,0,0
2016.12.28,00:00,670.830,678.550,665.430,667.110,7726,0,0
2016.12.29,00:00,666.480,676.150,666.320,672.080,6289,0,0
2016.12.30,00:00,672.430,686.630,669.940,679.180,8033,0,0
2017.01.03,00:00,686.010,718.730,681.340,708.350,10971,0,0
2017.01.04,00:00,708.870,743.040,708.020,738.100,8022,0,0
2017.01.05,00:00,736.780,748.500,726.410,738.060,11808,0,0
2017.01.06,00:00,737.580,758.610,734.720,756.980,6310,0,0
2017.01.09,00:00,760.070,767.830,753.790,757.430,6231,0,0
2017.01.10,00:00,757.430,764.840,755.850,764.070,4876,0,0
2017.01.11,00:00,764.180,766.090,743.810,755.300,8987,0,0
2017.01.12,00:00,753.720,764.620,752.920,757.530,7203,0,0
2017.01.13,00:00,757.530,758.060,743.590,750.660,5385,0,0
2017.01.16,00:00,750.160,753.710,736.020,744.950,1735,0,0
2017.01.17,00:00,743.480,759.180,740.450,748.450,3833,0,0
2017.01.18,00:00,748.380,752.860,741.590,747.480,4846,0,0
2017.01.19,00:00,747.570,754.440,743.480,752.570,7272,0,0
2017.01.20,00:00,751.780,792.880,750.050,787.800,11746,0,0
2017.01.23,00:00,785.580,795.930,769.290,776.830,7988,0,0
2017.01.24,00:00,774.470,796.420,772.220,787.150,5826,0,0
2017.01.25,00:00,786.680,789.870,728.920,728.920,10565,0,0
2017.01.26,00:00,729.580,743.600,713.060,721.530,10499,0,0
2017.01.27,00:00,722.280,743.260,710.980,739.870,7544,0,0
2017.01.30,00:00,738.340,742.030,725.370,739.730,6339,0,0
2017.01.31,00:00,738.380,757.750,737.460,753.280,8691,0,0
2017.02.01,00:00,753.080,765.760,752.970,762.550,6266,0,0
2017.02.02,00:00,761.830,770.000,757.040,757.360,6386,0,0
2017.02.03,00:00,757.280,759.950,740.580,748.920,5926,0,0
2017.02.06,00:00,747.310,774.200,745.410,771.150,7623,0,0
2017.02.07,00:00,771.950,773.490,753.940,762.480,6363,0,0
2017.02.08,00:00,761.880,772.830,758.030,770.140,6940,0,0
2017.02.09,00:00,769.180,778.080,766.640,768.190,8233,0,0
2017.02.10,00:00,768.260,786.300,763.520,782.930,8939,0,0
2017.02.13,00:00,782.650,786.880,771.990,774.480,6198,0,0
2017.02.14,00:00,774.030,784.080,772.940,780.750,5967,0,0
2017.02.15,00:00,780.330,790.980,776.960,788.640,7393,0,0
2017.02.16,00:00,787.900,795.430,786.540,792.350,5752,0,0
2017.02.17,00:00,791.830,795.030,773.740,776.890,7432,0,0
2017.02.20,00:00,776.300,780.750,765.530,770.650,3458,0,0
2017.02.21,00:00,770.880,781.630,763.390,781.400,6775,0,0
2017.02.22,00:00,780.380,784.760,764.850,768.610,7794,0,0
2017.02.23,00:00,768.080,780.480,762.510,772.730,6146,0,0
2017.02.24,00:00,772.680,785.940,769.880,771.160,5930,0,0
2017.02.27,00:00,770.380,788.600,768.500,781.730,7553,0,0
2017.02.28,00:00,781.130,785.460,767.140,769.800,5431,0,0
2017.03.01,00:00,769.770,782.830,768.450,775.230,8085,0,0
2017.03.02,00:00,774.980,776.230,765.590,765.830,7117,0,0
2017.03.03,00:00,766.330,774.170,754.370,772.680,8521,0,0
2017.03.06,00:00,772.040,777.850,765.210,771.870,7502,0,0
2017.03.07,00:00,771.630,777.060,762.620,771.730,6825,0,0
2017.03.08,00:00,769.920,773.890,764.990,768.310,5405,0,0
2017.03.09,00:00,768.220,770.690,746.290,746.980,9225,0,0
2017.03.10,00:00,744.120,753.300,741.650,746.220,9556,0,0
2017.03.13,00:00,745.800,757.860,745.800,753.780,6476,0,0
2017.03.14,00:00,751.520,754.000,739.710,739.710,4709,0,0
2017.03.15,00:00,741.600,765.850,740.960,761.180,8665,0,0
